sequence,length,sequence_index,tail_event_count,last_density_ratio
Other Great Outdoors -> Park,2,790.1773405073886,50,790.1773405073886
Coffee Shop -> Office,2,753.215749552267,180,753.215749552267
Coffee Shop -> Office -> Coffee Shop,3,753.215749552267,5,789.2987626911097
Coffee Shop -> Office -> Coffee Shop -> Office,4,753.215749552267,2,5217.35674389319
Coffee Shop -> Office -> Coffee Shop -> Train Station,4,753.215749552267,1,4836.521648020869
Coffee Shop -> Office -> Deli / Bodega,3,753.215749552267,3,1180.2981214458885
Coffee Shop -> Office -> Deli / Bodega -> Other Great Outdoors,4,753.215749552267,1,11759.698067551135
Coffee Shop -> Office -> Deli / Bodega -> Park,4,753.215749552267,1,10985.014400387028
Coffee Shop -> Office -> Other Great Outdoors,3,753.215749552267,3,979.9748389625947
Coffee Shop -> Office -> Park,3,732.3342933591352,4,732.3342933591352
Office -> Deli / Bodega,2,627.7963239395826,76,627.7963239395826
Office -> Deli / Bodega -> Office,3,627.7963239395826,9,1544.612193915747
Office -> Deli / Bodega -> Park,3,627.7963239395826,5,2168.0949474448084
Office -> Deli / Bodega -> Park -> Office,4,627.7963239395826,1,2608.678371946595
Residential Building (Apartment / Condo) -> Deli / Bodega,2,621.6837433569946,23,621.6837433569946
Office -> Coffee Shop,2,539.1872305538086,120,539.1872305538086
Office -> Coffee Shop -> Office,3,539.1872305538086,34,3695.627693591009
Office -> Coffee Shop -> Office -> Coffee Shop,4,539.1872305538086,1,696.4400847274497
Office -> Coffee Shop -> Office -> Coffee Shop -> Office,5,539.1872305538086,1,13043.391859732974
Office -> Coffee Shop -> Office -> Food & Drink Shop,4,539.1872305538086,1,739.3697247910512
Office -> Coffee Shop -> Park,3,539.1872305538086,4,1098.5014400387029
Office -> Coffee Shop -> Park -> Office,4,539.1872305538086,1,3260.8479649332435
Office -> Coffee Shop -> Train Station,3,539.1872305538086,4,806.0869413368116
Deli / Bodega -> Office,2,502.237059151666,68,502.237059151666
Deli / Bodega -> Office -> Bus Station,3,502.237059151666,1,519.5429916434293
Deli / Bodega -> Office -> Coffee Shop,3,502.237059151666,3,1044.6601270911747
Deli / Bodega -> Office -> Coffee Shop -> Office,4,502.237059151666,7,30434.58100604361
Deli / Bodega -> Office -> Deli / Bodega,3,502.237059151666,1,624.8637113537056
Office -> Deli / Bodega -> Other Great Outdoors,3,464.1986079296501,1,464.1986079296501
Other Great Outdoors -> Subway,2,440.21636811542123,39,440.21636811542123
Bus Station -> Park,2,434.4355977554192,20,434.4355977554192
Bus Station -> Park -> Bus Station,3,434.4355977554192,4,8832.230857938299
Bus Station -> Park -> Bus Station -> Park,4,434.4355977554192,3,49432.56480174163
Neighborhood -> Park,2,425.22636388594947,26,425.22636388594947
Neighborhood -> Park -> Deli / Bodega,3,425.22636388594947,5,8171.294686933074
