sequence,length,participation_index,tail_event_count,last_participation_ratio
Coffee Shop -> Office,2,0.3714439076757917,692,0.3714439076757917
Office -> Clothing Store,2,0.3632183908045977,158,0.3632183908045977
Office -> Hotel,2,0.34831460674157305,155,0.34831460674157305
Coffee Shop -> Clothing Store,2,0.32873563218390806,143,0.32873563218390806
Bar -> Hotel,2,0.31685393258426964,141,0.31685393258426964
Office -> Building,2,0.2983425414364641,162,0.2983425414364641
Office -> Coffee Shop,2,0.29401408450704225,334,0.29401408450704225
Gym / Fitness Center -> Office,2,0.2640901771336554,492,0.2640901771336554
Office -> Coffee Shop -> Office,3,0.2565754159957058,478,0.2565754159957058
Coffee Shop -> Hotel,2,0.2449438202247191,109,0.2449438202247191
Bar -> American Restaurant,2,0.24408014571949,134,0.24408014571949
Gym / Fitness Center -> Clothing Store,2,0.23448275862068965,102,0.23448275862068965
Office -> Train Station,2,0.23352713178294573,241,0.23352713178294573
Bar -> Pizza Place,2,0.22792022792022792,80,0.22792022792022792
Coffee Shop -> Office -> Clothing Store,3,0.22758620689655173,99,0.22758620689655173
Office -> Deli / Bodega,2,0.2222222222222222,138,0.2222222222222222
Office -> Park,2,0.21296296296296297,161,0.21296296296296297
Gym / Fitness Center -> Hotel,2,0.20224719101123595,90,0.20224719101123595
Subway -> Office,2,0.1996779388083736,372,0.1996779388083736
Coffee Shop -> Building,2,0.19705340699815838,107,0.19705340699815838
Deli / Bodega -> Office,2,0.19699409554482017,367,0.19699409554482017
Food & Drink Shop -> Clothing Store,2,0.19540229885057472,85,0.19540229885057472
Coffee Shop -> Deli / Bodega,2,0.19484702093397746,121,0.19484702093397746
Office -> Gym / Fitness Center,2,0.1892109500805153,235,0.1892109500805153
Gym / Fitness Center -> Coffee Shop,2,0.18661971830985916,212,0.18661971830985916
Gym / Fitness Center -> Office -> Clothing Store,3,0.1839080459770115,80,0.1839080459770115
Gym / Fitness Center -> Park,2,0.18253968253968253,138,0.18253968253968253
Building -> Office,2,0.18089103596349973,337,0.18089103596349973
Coffee Shop -> American Restaurant,2,0.1785063752276867,98,0.1785063752276867
Subway -> Clothing Store,2,0.17701149425287357,77,0.17701149425287357
Coffee Shop -> Office -> Building,3,0.1731123388581952,94,0.1731123388581952
Coffee Shop -> Park,2,0.17063492063492064,129,0.17063492063492064
Office -> Bank,2,0.16974169741697417,46,0.16974169741697417
Coffee Shop -> Office -> Hotel,3,0.1662921348314607,74,0.1662921348314607
Office -> Coffee Shop -> Clothing Store,3,0.16551724137931034,72,0.16551724137931034
Office -> Food & Drink Shop,2,0.164967562557924,178,0.164967562557924
Coffee Shop -> Office -> Coffee Shop,3,0.16461267605633803,187,0.16461267605633803
Coffee Shop -> Gym / Fitness Center,2,0.16344605475040258,203,0.16344605475040258
Bar -> Clothing Store,2,0.1632183908045977,71,0.1632183908045977
Office -> Coffee Shop -> Office -> Clothing Store,4,0.1632183908045977,71,0.1632183908045977
Office -> American Restaurant,2,0.1621129326047359,89,0.1621129326047359
Building -> Clothing Store,2,0.16091954022988506,70,0.16091954022988506
Gym / Fitness Center -> Building,2,0.16022099447513813,87,0.16022099447513813
Office -> Drugstore / Pharmacy,2,0.15865384615384615,66,0.15865384615384615
American Restaurant -> Bar,2,0.15854779411764705,345,0.15854779411764705
Office -> College Academic Building,2,0.15813253012048192,105,0.15813253012048192
Coffee Shop -> Office -> Coffee Shop -> Office,4,0.15405260332796564,287,0.15405260332796564
Park -> Clothing Store,2,0.15172413793103448,66,0.15172413793103448
Gym / Fitness Center -> American Restaurant,2,0.151183970856102,83,0.151183970856102
Coffee Shop -> Train Station,2,0.1511627906976744,156,0.1511627906976744
Coffee Shop -> College Academic Building,2,0.15060240963855423,100,0.15060240963855423
Subway -> Office -> Clothing Store,3,0.1471264367816092,64,0.1471264367816092
Office -> Pizza Place,2,0.1452991452991453,51,0.1452991452991453
Gym / Fitness Center -> Coffee Shop -> Office,3,0.14492753623188406,270,0.14492753623188406
Gym / Fitness Center -> Bar,2,0.14476102941176472,315,0.14476102941176472
Gym / Fitness Center -> Train Station,2,0.1434108527131783,148,0.1434108527131783
Deli / Bodega -> Office -> Clothing Store,3,0.1425287356321839,62,0.1425287356321839
Office -> Building -> Office,3,0.14224369296833064,265,0.14224369296833064
Coffee Shop -> Office -> Deli / Bodega,3,0.14170692431561996,88,0.14170692431561996
Office -> Deli / Bodega -> Office,3,0.14117015566290927,263,0.14117015566290927
Train Station -> Office,2,0.13902308105206657,259,0.13902308105206657
Train Station -> Office -> Train Station,3,0.13902308105206657,158,0.15310077519379844
Office -> Gym / Fitness Center -> Office,3,0.1379495437466452,257,0.1379495437466452
American Restaurant -> Hotel,2,0.13707865168539327,61,0.13707865168539327
Gym / Fitness Center -> Deli / Bodega,2,0.13687600644122383,85,0.13687600644122383
Office -> Coffee Shop -> Office -> Building,4,0.13627992633517497,74,0.13627992633517497
Office -> Subway,2,0.13626373626373625,186,0.13626373626373625
Coffee Shop -> Office -> Park,3,0.13624338624338625,103,0.13624338624338625
Coffee Shop -> Office -> Train Station,3,0.13565891472868216,140,0.13565891472868216
Building -> Deli / Bodega,2,0.13526570048309178,84,0.13526570048309178
American Restaurant -> Bar -> Hotel,3,0.1348314606741573,60,0.1348314606741573
Bar -> Train Station,2,0.13468992248062014,139,0.13468992248062014
Building -> Office -> Clothing Store,3,0.13333333333333333,58,0.13333333333333333
Subway -> Hotel,2,0.13258426966292136,59,0.13258426966292136
Coffee Shop -> Drugstore / Pharmacy,2,0.13221153846153846,55,0.13221153846153846
Building -> Coffee Shop,2,0.1311619718309859,149,0.1311619718309859
Coffee Shop -> Pizza Place,2,0.13105413105413105,46,0.13105413105413105
Food & Drink Shop -> Park,2,0.13095238095238096,99,0.13095238095238096
Office -> Coffee Shop -> Hotel,3,0.1303370786516854,58,0.1303370786516854
Gym / Fitness Center -> Office -> Building,3,0.1289134438305709,70,0.1289134438305709
Office -> Coffee Shop -> Building,3,0.1289134438305709,70,0.1289134438305709
Hotel -> Clothing Store,2,0.12873563218390804,56,0.12873563218390804
Gym / Fitness Center -> Coffee Shop -> Clothing Store,3,0.12873563218390804,56,0.12873563218390804
Park -> Office,2,0.1282877079978529,239,0.1282877079978529
Train Station -> Hotel,2,0.12808988764044943,57,0.12808988764044943
Office -> Bar,2,0.12729779411764705,277,0.12729779411764705
Office -> Bar -> Hotel,3,0.12729779411764705,57,0.12808988764044943
Coffee Shop -> Bar,2,0.12683823529411764,276,0.12683823529411764
Food & Drink Shop -> Office,2,0.1261406333870102,235,0.1261406333870102
Hotel -> Office,2,0.12560386473429952,234,0.12560386473429952
Gym / Fitness Center -> Office -> Deli / Bodega,3,0.12560386473429952,78,0.12560386473429952
Gym / Fitness Center -> Office -> Coffee Shop,3,0.125,142,0.125
Gym / Fitness Center -> Office -> Coffee Shop -> Office,4,0.125,257,0.1379495437466452
Hotel -> Office -> Clothing Store,3,0.12413793103448276,54,0.12413793103448276
Office -> Subway -> Clothing Store,3,0.12413793103448276,54,0.12413793103448276
Coffee Shop -> Office -> Coffee Shop -> Clothing Store,4,0.12413793103448276,54,0.12413793103448276
Gym / Fitness Center -> Coffee Shop -> Office -> Clothing Store,4,0.12183908045977011,53,0.12183908045977011
Office -> Deli / Bodega -> Office -> Clothing Store,4,0.12183908045977011,53,0.12183908045977011
Office -> Coffee Shop -> Deli / Bodega,3,0.12077294685990338,75,0.12077294685990338
Gym / Fitness Center -> Food & Drink Shop,2,0.1195551436515292,129,0.1195551436515292
Office -> Gym / Fitness Center -> Office -> Clothing Store,4,0.11954022988505747,52,0.11954022988505747
Coffee Shop -> Office -> Coffee Shop -> Office -> Clothing Store,5,0.11954022988505747,52,0.11954022988505747
Gym / Fitness Center -> Office -> Hotel,3,0.11910112359550562,53,0.11910112359550562
Subway -> Park,2,0.11904761904761904,90,0.11904761904761904
Coffee Shop -> Food & Drink Shop,2,0.11770157553290084,127,0.11770157553290084
Deli / Bodega -> Office -> Deli / Bodega,3,0.11755233494363929,73,0.11755233494363929
Park -> Office -> Clothing Store,3,0.11724137931034483,51,0.11724137931034483
