sequence,length,participation_index,tail_event_count,last_participation_ratio
Office -> Clothing Store,2,0.2159090909090909,38,0.2159090909090909
Office -> Coffee Shop,2,0.1809872029250457,99,0.1809872029250457
Coffee Shop -> Clothing Store,2,0.16477272727272727,29,0.16477272727272727
Bar -> Hotel,2,0.15865384615384615,33,0.15865384615384615
Office -> Building,2,0.15849056603773584,42,0.15849056603773584
Coffee Shop -> Office,2,0.14913294797687862,129,0.14913294797687862
Office -> Hotel,2,0.12980769230769232,27,0.12980769230769232
Office -> Park,2,0.1264705882352941,43,0.1264705882352941
Bar -> Pizza Place,2,0.11392405063291139,18,0.11392405063291139
Gym / Fitness Center -> Clothing Store,2,0.11363636363636363,20,0.11363636363636363
Bar -> American Restaurant,2,0.11235955056179775,30,0.11235955056179775
Gym / Fitness Center -> Office,2,0.10520231213872833,91,0.10520231213872833
Office -> Deli / Bodega,2,0.09556313993174062,28,0.09556313993174062
Office -> American Restaurant,2,0.09363295880149813,25,0.09363295880149813
Office -> Food & Drink Shop,2,0.08914728682170543,46,0.08914728682170543
Coffee Shop -> Building,2,0.08679245283018867,23,0.08679245283018867
Train Station -> Hotel,2,0.08653846153846154,18,0.08653846153846154
Office -> Gym / Fitness Center,2,0.08547008547008547,50,0.08547008547008547
Food & Drink Shop -> Clothing Store,2,0.08522727272727272,15,0.08522727272727272
Food & Drink Shop -> Park,2,0.08235294117647059,28,0.08235294117647059
Bus Station -> Hotel,2,0.08173076923076923,17,0.08173076923076923
Office -> Bank,2,0.08088235294117647,11,0.08088235294117647
American Restaurant -> Clothing Store,2,0.07954545454545454,14,0.07954545454545454
Gym / Fitness Center -> American Restaurant,2,0.07865168539325842,21,0.07865168539325842
Coffee Shop -> Train Station,2,0.07862903225806452,39,0.07862903225806452
Deli / Bodega -> Office,2,0.07861271676300578,68,0.07861271676300578
Coffee Shop -> Deli / Bodega,2,0.07508532423208192,22,0.07508532423208192
Bar -> Clothing Store,2,0.07386363636363637,13,0.07386363636363637
Coffee Shop -> Bank,2,0.07352941176470588,10,0.07352941176470588
Gym / Fitness Center -> Train Station,2,0.07258064516129033,36,0.07258064516129033
Coffee Shop -> Gym / Fitness Center,2,0.06837606837606838,40,0.06837606837606838
Office -> Coffee Shop -> Office,3,0.06820809248554913,59,0.06820809248554913
Coffee Shop -> Office -> Clothing Store,3,0.06818181818181818,12,0.06818181818181818
Coffee Shop -> Park,2,0.06764705882352941,23,0.06764705882352941
Coffee Shop -> Hotel,2,0.0673076923076923,14,0.0673076923076923
Office -> Neighborhood,2,0.06687898089171974,21,0.06687898089171974
Office -> Train Station,2,0.06653225806451613,33,0.06653225806451613
Deli / Bodega -> Bank,2,0.0661764705882353,9,0.0661764705882353
Building -> Deli / Bodega,2,0.06484641638225255,19,0.06484641638225255
Coffee Shop -> American Restaurant,2,0.06367041198501873,17,0.06367041198501873
Subway -> Office,2,0.06358381502890173,55,0.06358381502890173
Subway -> Train Station,2,0.0625,31,0.0625
Office -> Coffee Shop -> Clothing Store,3,0.0625,11,0.0625
