sequence,length,participation_index,tail_event_count,last_participation_ratio
Coffee Shop -> Office,2,0.2783048703352309,880,0.2783048703352309
Office -> Building,2,0.25934065934065936,236,0.25934065934065936
Office -> Clothing Store,2,0.2534435261707989,184,0.2534435261707989
Office -> Coffee Shop,2,0.2417289220917823,453,0.2417289220917823
Coffee Shop -> Clothing Store,2,0.20798898071625344,151,0.20798898071625344
Office -> Deli / Bodega,2,0.1944990176817289,198,0.1944990176817289
Bar -> American Restaurant,2,0.19195402298850575,167,0.19195402298850575
Subway -> Office,2,0.1710942441492726,541,0.1710942441492726
Office -> Coffee Shop -> Office,3,0.17014547754585704,538,0.17014547754585704
Gym / Fitness Center -> Office,2,0.16666666666666666,527,0.16666666666666666
Office -> Train Station,2,0.15853658536585366,260,0.15853658536585366
Deli / Bodega -> Office,2,0.1562302340290955,494,0.1562302340290955
Gym / Fitness Center -> Clothing Store,2,0.15426997245179064,112,0.15426997245179064
Office -> Park,2,0.148424543946932,179,0.148424543946932
Coffee Shop -> Building,2,0.14725274725274726,134,0.14725274725274726
Office -> Gym / Fitness Center,2,0.13860887096774194,275,0.13860887096774194
Bar -> Clothing Store,2,0.13636363636363635,99,0.13636363636363635
Coffee Shop -> Deli / Bodega,2,0.13555992141453832,138,0.13555992141453832
Building -> Office,2,0.13029728020240355,412,0.13029728020240355
Office -> American Restaurant,2,0.12413793103448276,108,0.12413793103448276
Food & Drink Shop -> Clothing Store,2,0.12121212121212122,88,0.12121212121212122
Gym / Fitness Center -> Coffee Shop,2,0.11953041622198506,224,0.11953041622198506
Gym / Fitness Center -> Park,2,0.11857379767827529,143,0.11857379767827529
Coffee Shop -> Office -> Building,3,0.11648351648351649,106,0.11648351648351649
Office -> Deli / Bodega -> Office,3,0.11480075901328274,363,0.11480075901328274
Coffee Shop -> Office -> Coffee Shop,3,0.11472785485592316,215,0.11472785485592316
Office -> College Academic Building,2,0.11311053984575835,132,0.11311053984575835
Coffee Shop -> Office -> Clothing Store,3,0.1115702479338843,81,0.1115702479338843
Park -> Clothing Store,2,0.11019283746556474,80,0.11019283746556474
Office -> Food & Drink Shop,2,0.10912240184757506,189,0.10912240184757506
Coffee Shop -> Gym / Fitness Center,2,0.10786290322580645,214,0.10786290322580645
Train Station -> Office,2,0.10752688172043011,340,0.10752688172043011
Train Station -> Office -> Train Station,3,0.10670731707317073,175,0.10670731707317073
Gym / Fitness Center -> American Restaurant,2,0.10574712643678161,92,0.10574712643678161
Coffee Shop -> Office -> Deli / Bodega,3,0.10510805500982318,107,0.10510805500982318
Building -> Clothing Store,2,0.10192837465564739,74,0.10192837465564739
Coffee Shop -> Park,2,0.1011608623548922,122,0.1011608623548922
Coffee Shop -> Office -> Coffee Shop -> Office,4,0.10056925996204934,318,0.10056925996204934
Coffee Shop -> College Academic Building,2,0.10025706940874037,117,0.10025706940874037
Office -> Building -> Office,3,0.09867172675521822,312,0.09867172675521822
Coffee Shop -> Train Station,2,0.09817073170731708,161,0.09817073170731708
Office -> Gym / Fitness Center -> Office,3,0.09803921568627451,310,0.09803921568627451
Office -> Subway,2,0.09649122807017543,231,0.09649122807017543
Coffee Shop -> American Restaurant,2,0.09540229885057472,83,0.09540229885057472
American Restaurant -> Clothing Store,2,0.09504132231404959,69,0.09504132231404959
Subway -> Clothing Store,2,0.09228650137741047,67,0.09228650137741047
Office -> Subway -> Office,3,0.0920303605313093,291,0.0920303605313093
Building -> Coffee Shop,2,0.0912486659551761,171,0.0912486659551761
Deli / Bodega -> Building,2,0.0912087912087912,83,0.0912087912087912
Park -> Office,2,0.09044908285895004,286,0.09044908285895004
Gym / Fitness Center -> Building,2,0.09010989010989011,82,0.09010989010989011
Food & Drink Shop -> Office,2,0.08823529411764706,279,0.08823529411764706
Office -> Neighborhood,2,0.08748824082784572,93,0.08748824082784572
Subway -> Coffee Shop,2,0.0864461045891142,162,0.0864461045891142
Deli / Bodega -> Office -> Deli / Bodega,3,0.08546168958742632,87,0.08546168958742632
Food & Drink Shop -> Park,2,0.08540630182421227,103,0.08540630182421227
Gym / Fitness Center -> Deli / Bodega,2,0.08349705304518663,85,0.08349705304518663
American Restaurant -> Bar,2,0.0823937554206418,285,0.0823937554206418
Office -> Coffee Shop -> Office -> Building,4,0.08131868131868132,74,0.08131868131868132
Park -> Coffee Shop,2,0.08110992529348986,152,0.08110992529348986
Building -> Deli / Bodega,2,0.08055009823182711,82,0.08055009823182711
Gym / Fitness Center -> Office -> Deli / Bodega,3,0.08055009823182711,82,0.08055009823182711
Office -> Coffee Shop -> Building,3,0.08021978021978023,73,0.08021978021978023
Bar -> Office,2,0.07906388361796332,250,0.07906388361796332
Bar -> Coffee Shop,2,0.07897545357524013,148,0.07897545357524013
Bar -> Train Station,2,0.07865853658536585,129,0.07865853658536585
Gym / Fitness Center -> Train Station,2,0.07865853658536585,129,0.07865853658536585
Gym / Fitness Center -> Bar,2,0.07805724197745013,270,0.07805724197745013
Coffee Shop -> Office -> Train Station,3,0.07804878048780488,128,0.07804878048780488
