sequence,length,participation_index,tail_event_count,last_participation_ratio
Coffee Shop -> Office,2,0.3748627881448957,683,0.3748627881448957
Office -> Clothing Store,2,0.36792452830188677,156,0.36792452830188677
Coffee Shop -> Clothing Store,2,0.330188679245283,140,0.330188679245283
Office -> Building,2,0.29906542056074764,160,0.29906542056074764
Office -> Coffee Shop,2,0.2953929539295393,327,0.2953929539295393
Gym / Fitness Center -> Office,2,0.2672886937431394,487,0.2672886937431394
Office -> Coffee Shop -> Office,3,0.2579582875960483,470,0.2579582875960483
Bar -> American Restaurant,2,0.24675324675324675,133,0.24675324675324675
Office -> Train Station,2,0.23595505617977527,231,0.23595505617977527
Coffee Shop -> Office -> Clothing Store,3,0.23349056603773585,99,0.23349056603773585
Gym / Fitness Center -> Clothing Store,2,0.22877358490566038,97,0.22877358490566038
Office -> Deli / Bodega,2,0.22425249169435216,135,0.22425249169435216
Office -> Park,2,0.2127371273712737,157,0.2127371273712737
Subway -> Office,2,0.20252469813391877,369,0.20252469813391877
Coffee Shop -> Building,2,0.2,107,0.2
Deli / Bodega -> Office,2,0.19978046103183314,364,0.19978046103183314
Food & Drink Shop -> Clothing Store,2,0.19811320754716982,84,0.19811320754716982
Coffee Shop -> Deli / Bodega,2,0.19767441860465115,119,0.19767441860465115
Office -> Gym / Fitness Center,2,0.1879251700680272,221,0.1879251700680272
Gym / Fitness Center -> Coffee Shop,2,0.18699186991869918,207,0.18699186991869918
Gym / Fitness Center -> Office -> Clothing Store,3,0.18632075471698112,79,0.18632075471698112
Building -> Office,2,0.18331503841931943,334,0.18331503841931943
Coffee Shop -> American Restaurant,2,0.17996289424860853,97,0.17996289424860853
Gym / Fitness Center -> Park,2,0.17750677506775067,131,0.17750677506775067
Subway -> Clothing Store,2,0.17688679245283018,75,0.17688679245283018
Coffee Shop -> Office -> Building,3,0.17570093457943925,94,0.17570093457943925
Coffee Shop -> Park,2,0.17073170731707318,126,0.17073170731707318
Coffee Shop -> Office -> Coffee Shop,3,0.16802168021680217,186,0.16802168021680217
Office -> Food & Drink Shop,2,0.16745956232159848,176,0.16745956232159848
Office -> Coffee Shop -> Office -> Clothing Store,4,0.16745283018867924,71,0.16745283018867924
Office -> American Restaurant,2,0.16326530612244897,88,0.16326530612244897
American Restaurant -> Bar,2,0.1631779257849667,343,0.1631779257849667
Bar -> Clothing Store,2,0.16273584905660377,69,0.16273584905660377
Building -> Clothing Store,2,0.16273584905660377,69,0.16273584905660377
Office -> Coffee Shop -> Clothing Store,3,0.16273584905660377,69,0.16273584905660377
Gym / Fitness Center -> Building,2,0.16261682242990655,87,0.16261682242990655
Office -> College Academic Building,2,0.1625,104,0.1625
Coffee Shop -> Gym / Fitness Center,2,0.16241496598639457,191,0.16241496598639457
Coffee Shop -> Office -> Coffee Shop -> Office,4,0.1575192096597146,287,0.1575192096597146
Park -> Clothing Store,2,0.15330188679245282,65,0.15330188679245282
Coffee Shop -> College Academic Building,2,0.153125,98,0.153125
Coffee Shop -> Train Station,2,0.15219611848825332,149,0.15219611848825332
Gym / Fitness Center -> American Restaurant,2,0.150278293135436,81,0.150278293135436
Subway -> Office -> Clothing Store,3,0.14858490566037735,63,0.14858490566037735
Deli / Bodega -> Office -> Clothing Store,3,0.14622641509433962,62,0.14622641509433962
Coffee Shop -> Office -> Deli / Bodega,3,0.1461794019933555,88,0.1461794019933555
Gym / Fitness Center -> Coffee Shop -> Office,3,0.14544456641053788,265,0.14544456641053788
Office -> Building -> Office,3,0.1437980241492865,262,0.1437980241492865
