sequence,length,participation_index,tail_event_count,last_participation_ratio
Coffee Shop -> Office,2,0.27080394922425954,960,0.27080394922425954
Office -> Clothing Store,2,0.25894988066825775,217,0.25894988066825775
Office -> Building,2,0.25,258,0.25
Office -> Coffee Shop,2,0.23741007194244604,495,0.23741007194244604
Coffee Shop -> Clothing Store,2,0.2064439140811456,173,0.2064439140811456
Bar -> American Restaurant,2,0.2015888778550149,203,0.2015888778550149
Office -> Deli / Bodega,2,0.1881950384944397,220,0.1881950384944397
Subway -> Office,2,0.17179125528913963,609,0.17179125528913963
Gym / Fitness Center -> Office,2,0.170098730606488,603,0.170098730606488
Office -> Coffee Shop -> Office,3,0.16502115655853314,585,0.16502115655853314
Office -> Train Station,2,0.16174183514774496,312,0.16174183514774496
Gym / Fitness Center -> Clothing Store,2,0.1575178997613365,132,0.1575178997613365
Deli / Bodega -> Office,2,0.14922425952045135,529,0.14922425952045135
Office -> Park,2,0.14387464387464388,202,0.14387464387464388
Coffee Shop -> Building,2,0.1434108527131783,148,0.1434108527131783
Bar -> Clothing Store,2,0.13961813842482101,117,0.13961813842482101
Office -> Gym / Fitness Center,2,0.13690215006581835,312,0.13690215006581835
Building -> Office,2,0.1308885754583921,464,0.1308885754583921
Coffee Shop -> Deli / Bodega,2,0.1283147989734816,150,0.1283147989734816
Office -> American Restaurant,2,0.1211519364448858,122,0.1211519364448858
Food & Drink Shop -> Clothing Store,2,0.11933174224343675,100,0.11933174224343675
Gym / Fitness Center -> Park,2,0.11823361823361823,166,0.11823361823361823
Gym / Fitness Center -> Coffee Shop,2,0.11750599520383694,245,0.11750599520383694
Coffee Shop -> Office -> Building,3,0.1124031007751938,116,0.1124031007751938
Coffee Shop -> Office -> Coffee Shop,3,0.11223021582733812,234,0.11223021582733812
Office -> College Academic Building,2,0.11222136817832437,146,0.11222136817832437
Coffee Shop -> Office -> Clothing Store,3,0.10978520286396182,92,0.10978520286396182
Train Station -> Office,2,0.1077574047954866,382,0.1077574047954866
Office -> Deli / Bodega -> Office,3,0.1077574047954866,382,0.1077574047954866
Train Station -> Office -> Train Station,3,0.1077574047954866,217,0.11249351995852773
Park -> Clothing Store,2,0.10739856801909307,90,0.10739856801909307
Office -> Food & Drink Shop,2,0.10658622423328305,212,0.10658622423328305
Coffee Shop -> Gym / Fitness Center,2,0.10618692408951294,242,0.10618692408951294
Gym / Fitness Center -> American Restaurant,2,0.1012909632571996,102,0.1012909632571996
Coffee Shop -> Office -> Deli / Bodega,3,0.1009409751924722,118,0.1009409751924722
Coffee Shop -> College Academic Building,2,0.10069177555726365,131,0.10069177555726365
Office -> Gym / Fitness Center -> Office,3,0.0998589562764457,354,0.0998589562764457
Office -> Subway,2,0.09960728311317386,279,0.09960728311317386
Building -> Clothing Store,2,0.09904534606205251,83,0.09904534606205251
Coffee Shop -> Office -> Coffee Shop -> Office,4,0.09760225669957687,346,0.09760225669957687
Office -> Building -> Office,3,0.09703808180535967,344,0.09703808180535967
Coffee Shop -> Train Station,2,0.09642301710730948,186,0.09642301710730948
Coffee Shop -> Park,2,0.09544159544159544,134,0.09544159544159544
Office -> Subway -> Office,3,0.09506346967559944,337,0.09506346967559944
Coffee Shop -> American Restaurant,2,0.09433962264150944,95,0.09433962264150944
American Restaurant -> Clothing Store,2,0.09427207637231504,79,0.09427207637231504
Subway -> Clothing Store,2,0.09427207637231504,79,0.09427207637231504
Gym / Fitness Center -> Building,2,0.09108527131782945,94,0.09108527131782945
Subway -> Coffee Shop,2,0.08824940047961631,184,0.08824940047961631
Park -> Office,2,0.08801128349788434,312,0.08801128349788434
Building -> Coffee Shop,2,0.08776978417266187,183,0.08776978417266187
Deli / Bodega -> Building,2,0.0872093023255814,90,0.0872093023255814
American Restaurant -> Bar,2,0.08581730769230769,357,0.08581730769230769
Gym / Fitness Center -> Office -> Clothing Store,3,0.08472553699284009,71,0.08472553699284009
Bar -> Train Station,2,0.08398133748055987,162,0.08398133748055987
Office -> Neighborhood,2,0.08333333333333333,105,0.08333333333333333
Deli / Bodega -> Office -> Deli / Bodega,3,0.08297690333618478,97,0.08297690333618478
Food & Drink Shop -> Office,2,0.08265162200282088,293,0.08265162200282088
Food & Drink Shop -> Park,2,0.08190883190883191,115,0.08190883190883191
Gym / Fitness Center -> Deli / Bodega,2,0.08126603934987169,95,0.08126603934987169
Coffee Shop -> Office -> Train Station,3,0.08035251425609125,155,0.08035251425609125
Bar -> Office,2,0.07954866008462623,282,0.07954866008462623
Bar -> Coffee Shop,2,0.07865707434052757,164,0.07865707434052757
Bar -> Gym / Fitness Center,2,0.0785432207108381,179,0.0785432207108381
Park -> Coffee Shop,2,0.07817745803357314,163,0.07817745803357314
Subway -> Office -> Clothing Store,3,0.07756563245823389,65,0.07756563245823389
Office -> Coffee Shop -> Building,3,0.07751937984496124,80,0.07751937984496124
Office -> Coffee Shop -> Office -> Building,4,0.07751937984496124,80,0.07751937984496124
Gym / Fitness Center -> Train Station,2,0.07724209434940384,149,0.07724209434940384
Gym / Fitness Center -> Office -> Deli / Bodega,3,0.07698887938408897,90,0.07698887938408897
Bar -> Park,2,0.07692307692307693,108,0.07692307692307693
Gym / Fitness Center -> Bar,2,0.07668269230769231,319,0.07668269230769231
Building -> Deli / Bodega,2,0.07527801539777587,88,0.07527801539777587
Subway -> Deli / Bodega,2,0.07527801539777587,88,0.07527801539777587
Office -> Coffee Shop -> Clothing Store,3,0.07517899761336516,63,0.07517899761336516
Subway -> Bus Station,2,0.07485465116279069,103,0.07485465116279069
Gym / Fitness Center -> Office -> Building,3,0.07461240310077519,77,0.07461240310077519
Deli / Bodega -> Coffee Shop,2,0.07434052757793765,155,0.07434052757793765
Bar -> Bus Station,2,0.07412790697674419,102,0.07412790697674419
Office -> Bar,2,0.07307692307692308,304,0.07307692307692308
Neighborhood -> Office,2,0.07306064880112835,259,0.07306064880112835
Gym / Fitness Center -> Coffee Shop -> Office,3,0.07306064880112835,259,0.07306064880112835
Subway -> Coffee Shop -> Office,3,0.07306064880112835,259,0.07306064880112835
Office -> Train Station -> Office,3,0.07249647390691115,257,0.07249647390691115
Building -> Office -> Coffee Shop,3,0.0724220623501199,151,0.0724220623501199
Coffee Shop -> Food & Drink Shop,2,0.0718954248366013,143,0.0718954248366013
Office -> Coffee Shop -> Office -> Coffee Shop,4,0.07146282973621103,149,0.07146282973621103
Coffee Shop -> Medical Center,2,0.07142857142857142,61,0.07142857142857142
Gym / Fitness Center -> Office -> Coffee Shop,3,0.07098321342925659,148,0.07098321342925659
Deli / Bodega -> Coffee Shop -> Office,3,0.07052186177715092,250,0.07052186177715092
Food & Drink Shop -> American Restaurant,2,0.070506454816286,71,0.070506454816286
Deli / Bodega -> Clothing Store,2,0.07040572792362769,59,0.07040572792362769
Office -> Gym / Fitness Center -> Clothing Store,3,0.07040572792362769,59,0.07040572792362769
Office -> Coffee Shop -> Office -> Clothing Store,4,0.07040572792362769,59,0.07040572792362769
Coffee Shop -> Deli / Bodega -> Office,3,0.0696755994358251,247,0.0696755994358251
Gym / Fitness Center -> Food & Drink Shop,2,0.0693815987933635,138,0.0693815987933635
Building -> Office -> Clothing Store,3,0.06921241050119331,58,0.06921241050119331
Office -> Coffee Shop -> Deli / Bodega,3,0.06843455945252352,80,0.06843455945252352
Office -> Coffee Shop -> Office -> Deli / Bodega,4,0.06843455945252352,80,0.06843455945252352
Gym / Fitness Center -> College Academic Building,2,0.06840891621829362,89,0.06840891621829362
Deli / Bodega -> Office -> Coffee Shop,3,0.06810551558752997,142,0.06810551558752997
Deli / Bodega -> Office -> Coffee Shop -> Office,4,0.06810551558752997,251,0.07080394922425952
Coffee Shop -> Bar,2,0.06802884615384615,283,0.06802884615384615
Bar -> Food & Drink Shop,2,0.06787330316742081,135,0.06787330316742081
Deli / Bodega -> Office -> Building,3,0.06782945736434108,70,0.06782945736434108
Office -> Train Station -> Office -> Train Station,4,0.06739243131156039,130,0.06739243131156039
Park -> Gym / Fitness Center,2,0.06713470820535322,153,0.06713470820535322
Building -> Office -> Building,3,0.06686046511627906,69,0.06686046511627906
Gym / Fitness Center -> Office -> Coffee Shop -> Office,4,0.06629055007052186,235,0.06629055007052186
Subway -> Park,2,0.06623931623931624,93,0.06623931623931624
Food & Drink Shop -> Gym / Fitness Center,2,0.06581834137779728,150,0.06581834137779728
Train Station -> Coffee Shop,2,0.0657074340527578,137,0.0657074340527578
Subway -> Building,2,0.06492248062015504,67,0.06492248062015504
Train Station -> Building,2,0.06492248062015504,67,0.06492248062015504
Office -> Coffee Shop -> Office -> Coffee Shop -> Office,5,0.06431593794076164,228,0.06431593794076164
Building -> Office -> Coffee Shop -> Office,4,0.06346967559943582,225,0.06346967559943582
Food & Drink Shop -> Coffee Shop,2,0.06235011990407674,130,0.06235011990407674
Park -> Food & Drink Shop,2,0.06234288587229764,124,0.06234288587229764
Train Station -> Office -> Building,3,0.06201550387596899,64,0.06201550387596899
Bar -> Neighborhood,2,0.06190476190476191,78,0.06190476190476191
Coffee Shop -> Gym / Fitness Center -> Office,3,0.0617771509167842,219,0.0617771509167842
Train Station -> Clothing Store,2,0.060859188544152745,51,0.060859188544152745
Office -> Park -> Clothing Store,3,0.060859188544152745,51,0.060859188544152745
Office -> Gym / Fitness Center -> Office -> Clothing Store,4,0.060859188544152745,51,0.060859188544152745
Coffee Shop -> Subway,2,0.06069260978222064,170,0.06069260978222064
Coffee Shop -> Subway -> Office,3,0.06069260978222064,236,0.06657263751763047
Clothing Store -> Office,2,0.060366713681241184,214,0.060366713681241184
Train Station -> Coffee Shop -> Train Station,3,0.06013478486262312,116,0.06013478486262312
Building -> Coffee Shop -> Office,3,0.06008462623413258,213,0.06008462623413258
