sequence,length,participation_index,tail_event_count,last_participation_ratio
Office -> Coffee Shop,2,0.06690140845070422,19,0.06690140845070422
Office -> Building,2,0.06299212598425197,8,0.06299212598425197
Coffee Shop -> Office,2,0.054455445544554455,22,0.054455445544554455
Office -> Deli / Bodega,2,0.045454545454545456,6,0.045454545454545456
Food & Drink Shop -> Clothing Store,2,0.039473684210526314,3,0.039473684210526314
Office -> Clothing Store,2,0.039473684210526314,3,0.039473684210526314
Park -> Clothing Store,2,0.039473684210526314,3,0.039473684210526314
Subway -> Bus Station,2,0.03125,5,0.03125
Office -> Gym / Fitness Center,2,0.02768166089965398,8,0.02768166089965398
Subway -> Office,2,0.027227722772277228,11,0.027227722772277228
Subway -> Neighborhood,2,0.026490066225165563,4,0.026490066225165563
Food & Drink Shop -> Park,2,0.024752475247524754,5,0.024752475247524754
Office -> Medical Center,2,0.024096385542168676,2,0.024096385542168676
Gym / Fitness Center -> Food & Drink Shop,2,0.023622047244094488,6,0.023622047244094488
Coffee Shop -> Deli / Bodega,2,0.022727272727272728,3,0.022727272727272728
Subway -> Deli / Bodega,2,0.022727272727272728,3,0.022727272727272728
Coffee Shop -> American Restaurant,2,0.02158273381294964,3,0.02158273381294964
Office -> American Restaurant,2,0.02158273381294964,3,0.02158273381294964
Subway -> Coffee Shop,2,0.02112676056338028,6,0.02112676056338028
Train Station -> Coffee Shop,2,0.02112676056338028,6,0.02112676056338028
Building -> College Academic Building,2,0.020833333333333332,3,0.020833333333333332
Medical Center -> College Academic Building,2,0.020833333333333332,3,0.020833333333333332
Bar -> Gym / Fitness Center,2,0.020761245674740483,6,0.020761245674740483
Subway -> Train Station,2,0.020491803278688523,5,0.020491803278688523
Coffee Shop -> Neighborhood,2,0.019867549668874173,3,0.019867549668874173
Deli / Bodega -> Office,2,0.019801980198019802,8,0.019801980198019802
Neighborhood -> Food & Drink Shop,2,0.01968503937007874,5,0.01968503937007874
Office -> Food & Drink Shop,2,0.01968503937007874,5,0.01968503937007874
Food & Drink Shop -> Bus Station,2,0.01875,3,0.01875
Deli / Bodega -> Coffee Shop,2,0.017605633802816902,5,0.017605633802816902
Food & Drink Shop -> Coffee Shop,2,0.017605633802816902,5,0.017605633802816902
Gym / Fitness Center -> Coffee Shop,2,0.017605633802816902,5,0.017605633802816902
Building -> Office,2,0.017326732673267328,7,0.017326732673267328
Food & Drink Shop -> Subway,2,0.016556291390728478,5,0.016556291390728478
Other Great Outdoors -> Subway,2,0.016556291390728478,5,0.016556291390728478
Coffee Shop -> Train Station,2,0.01639344262295082,4,0.01639344262295082
Office -> Train Station,2,0.01639344262295082,4,0.01639344262295082
Coffee Shop -> Building,2,0.015748031496062992,2,0.015748031496062992
Gym / Fitness Center -> Building,2,0.015748031496062992,2,0.015748031496062992
Neighborhood -> Building,2,0.015748031496062992,2,0.015748031496062992
Food & Drink Shop -> Residential Building (Apartment / Condo),2,0.015384615384615385,2,0.015384615384615385
Home (private) -> Residential Building (Apartment / Condo),2,0.015384615384615385,2,0.015384615384615385
Medical Center -> Road,2,0.015384615384615385,2,0.015384615384615385
Other Great Outdoors -> Road,2,0.015384615384615385,2,0.015384615384615385
Building -> Deli / Bodega,2,0.015151515151515152,2,0.015151515151515152
Gym / Fitness Center -> Deli / Bodega,2,0.015151515151515152,2,0.015151515151515152
Train Station -> Deli / Bodega,2,0.015151515151515152,2,0.015151515151515152
Gym / Fitness Center -> Park,2,0.01485148514851485,3,0.01485148514851485
Neighborhood -> Office,2,0.01485148514851485,6,0.01485148514851485
Office -> Coffee Shop -> Office,3,0.01485148514851485,6,0.01485148514851485
Bar -> American Restaurant,2,0.014388489208633094,2,0.014388489208633094
Food & Drink Shop -> American Restaurant,2,0.014388489208633094,2,0.014388489208633094
Park -> Other Great Outdoors,2,0.014150943396226415,3,0.014150943396226415
Park -> Coffee Shop,2,0.014084507042253521,4,0.014084507042253521
Other Great Outdoors -> College Academic Building,2,0.013888888888888888,2,0.013888888888888888
Food & Drink Shop -> Gym / Fitness Center,2,0.01384083044982699,4,0.01384083044982699
Office -> Neighborhood,2,0.013245033112582781,2,0.013245033112582781
Train Station -> Subway,2,0.013245033112582781,4,0.013245033112582781
