sequence,length,participation_index,tail_event_count,last_participation_ratio
Coffee Shop -> Office,2,0.3847913093196112,1346,0.3847913093196112
Office -> Coffee Shop,2,0.3280710409472126,665,0.3280710409472126
Office -> Hotel,2,0.32313829787234044,243,0.32313829787234044
Office -> Clothing Store,2,0.32290362953692114,258,0.32290362953692114
Office -> Coffee Shop -> Office,3,0.31217838765008576,1092,0.31217838765008576
Bar -> Hotel,2,0.30186170212765956,227,0.30186170212765956
Office -> Building,2,0.2977022977022977,298,0.2977022977022977
Bar -> Clothing Store,2,0.27784730913642053,222,0.27784730913642053
Coffee Shop -> Clothing Store,2,0.27284105131414266,218,0.27284105131414266
Gym / Fitness Center -> Office,2,0.2552887364208119,893,0.2552887364208119
Bar -> American Restaurant,2,0.25026737967914436,234,0.25026737967914436
Office -> Deli / Bodega,2,0.24468085106382978,276,0.24468085106382978
Subway -> Office,2,0.23413379073756432,819,0.23413379073756432
Gym / Fitness Center -> Clothing Store,2,0.23028785982478098,184,0.23028785982478098
Deli / Bodega -> Office,2,0.22898799313893653,801,0.22898799313893653
Coffee Shop -> Hotel,2,0.2247340425531915,169,0.2247340425531915
Office -> Gym / Fitness Center,2,0.22227252150294252,491,0.22227252150294252
Park -> Clothing Store,2,0.21526908635794745,172,0.21526908635794745
Bar -> Pizza Place,2,0.20922570016474465,127,0.20922570016474465
Coffee Shop -> Office -> Coffee Shop,3,0.20769610261470153,421,0.20769610261470153
Coffee Shop -> Office -> Coffee Shop -> Office,4,0.20769610261470153,878,0.2510005717552887
Building -> Office,2,0.20125786163522014,704,0.20125786163522014
Train Station -> Office,2,0.2004002287021155,701,0.2004002287021155
Office -> Deli / Bodega -> Office,3,0.19897084048027444,696,0.19897084048027444
Office -> Train Station,2,0.1935135135135135,358,0.1935135135135135
Office -> Gym / Fitness Center -> Office,3,0.1926815323041738,674,0.1926815323041738
Coffee Shop -> Building,2,0.19080919080919082,191,0.19080919080919082
Gym / Fitness Center -> Hotel,2,0.1901595744680851,143,0.1901595744680851
Coffee Shop -> Office -> Hotel,3,0.18882978723404256,142,0.18882978723404256
Office -> College Academic Building,2,0.1865729898516784,239,0.1865729898516784
Office -> Park,2,0.18512780790085206,239,0.18512780790085206
Gym / Fitness Center -> Coffee Shop,2,0.18450912678835718,374,0.18450912678835718
Gym / Fitness Center -> Coffee Shop -> Office,3,0.1843910806174957,645,0.1843910806174957
Food & Drink Shop -> Clothing Store,2,0.18397997496871088,147,0.18397997496871088
Office -> Building -> Office,3,0.18010291595197256,630,0.18010291595197256
Gym / Fitness Center -> Office -> Coffee Shop,3,0.17710902812037493,359,0.17710902812037493
Gym / Fitness Center -> Office -> Coffee Shop -> Office,4,0.17710902812037493,813,0.23241852487135506
Office -> Coffee Shop -> Office -> Coffee Shop,4,0.1766156882091761,358,0.1766156882091761
Office -> Coffee Shop -> Office -> Coffee Shop -> Office,5,0.1766156882091761,821,0.23470554602630075
Coffee Shop -> Deli / Bodega,2,0.17464539007092197,197,0.17464539007092197
Office -> American Restaurant,2,0.17219251336898395,161,0.17219251336898395
Office -> Bank,2,0.1687170474516696,96,0.1687170474516696
Gym / Fitness Center -> Park,2,0.1680867544539117,217,0.1680867544539117
Coffee Shop -> Gym / Fitness Center,2,0.16749660479855139,370,0.16749660479855139
Coffee Shop -> Park,2,0.16421378776142526,212,0.16421378776142526
Train Station -> Hotel,2,0.16356382978723405,123,0.16356382978723405
Gym / Fitness Center -> Building,2,0.16183816183816183,162,0.16183816183816183
Coffee Shop -> Office -> Building,3,0.16183816183816183,162,0.16183816183816183
Office -> Drugstore / Pharmacy,2,0.16102841677943167,119,0.16102841677943167
Office -> Train Station -> Office,3,0.16009148084619781,560,0.16009148084619781
Coffee Shop -> Office -> Clothing Store,3,0.15894868585732166,127,0.15894868585732166
Deli / Bodega -> Office -> Coffee Shop,3,0.1544153922052294,313,0.1544153922052294
Deli / Bodega -> Office -> Coffee Shop -> Office,4,0.1544153922052294,766,0.21898227558604916
Coffee Shop -> Office -> Deli / Bodega,3,0.15336879432624115,173,0.15336879432624115
Coffee Shop -> Office -> Deli / Bodega -> Office,4,0.15336879432624115,552,0.15780445969125215
Coffee Shop -> Train Station,2,0.15297297297297296,283,0.15297297297297296
Coffee Shop -> Deli / Bodega -> Office,3,0.15294453973699257,535,0.15294453973699257
Coffee Shop -> College Academic Building,2,0.14754098360655737,189,0.14754098360655737
Gym / Fitness Center -> Deli / Bodega,2,0.14716312056737588,166,0.14716312056737588
Subway -> Coffee Shop,2,0.14652195362604833,297,0.14652195362604833
Subway -> Coffee Shop -> Office,3,0.14652195362604833,639,0.18267581475128644
Subway -> Hotel,2,0.14627659574468085,110,0.14627659574468085
Gym / Fitness Center -> Office -> Deli / Bodega,3,0.14627659574468085,165,0.14627659574468085
Coffee Shop -> Gym / Fitness Center -> Office,3,0.1460834762721555,511,0.1460834762721555
Gym / Fitness Center -> Office -> Building,3,0.14585414585414586,146,0.14585414585414586
Gym / Fitness Center -> Office -> Deli / Bodega -> Office,4,0.1457975986277873,510,0.1457975986277873
Hotel -> Clothing Store,2,0.14518147684605756,116,0.14518147684605756
Office -> Coffee Shop -> Office -> Hotel,4,0.1449468085106383,109,0.1449468085106383
Gym / Fitness Center -> Office -> Coffee Shop -> Office -> Coffee Shop,5,0.14454859398125308,293,0.14454859398125308
Gym / Fitness Center -> Office -> Hotel,3,0.14361702127659576,108,0.14361702127659576
Building -> Office -> Coffee Shop,3,0.14356191415885544,291,0.14356191415885544
Building -> Office -> Coffee Shop -> Office,4,0.14356191415885544,652,0.1863922241280732
Office -> Food & Drink Shop,2,0.14353562005277046,272,0.14353562005277046
Coffee Shop -> Train Station -> Office,3,0.1432246998284734,501,0.1432246998284734
Office -> Gym / Fitness Center -> Office -> Coffee Shop,4,0.14306857424765665,290,0.14306857424765665
Office -> Gym / Fitness Center -> Office -> Coffee Shop -> Office,5,0.14306857424765665,699,0.1998284734133791
American Restaurant -> Clothing Store,2,0.14267834793491865,114,0.14267834793491865
Gym / Fitness Center -> Office -> Clothing Store,3,0.14267834793491865,114,0.14267834793491865
Subway -> Office -> Coffee Shop,3,0.14257523433645783,289,0.14257523433645783
Subway -> Office -> Coffee Shop -> Office,4,0.14257523433645783,665,0.19010863350485993
Coffee Shop -> Office -> Coffee Shop -> Office -> Coffee Shop,5,0.14257523433645783,289,0.14257523433645783
Gym / Fitness Center -> American Restaurant,2,0.14224598930481283,133,0.14224598930481283
Hotel -> Office,2,0.14179531160663236,496,0.14179531160663236
Coffee Shop -> American Restaurant,2,0.1411764705882353,132,0.1411764705882353
Subway -> Train Station,2,0.14108108108108108,261,0.14108108108108108
Bar -> Gym / Fitness Center,2,0.1403349932095971,310,0.1403349932095971
Subway -> Clothing Store,2,0.14017521902377972,112,0.14017521902377972
Gym / Fitness Center -> Train Station,2,0.13945945945945945,258,0.13945945945945945
Bar -> Park,2,0.139426800929512,180,0.139426800929512
Building -> Coffee Shop,2,0.13912185495806612,282,0.13912185495806612
Building -> Coffee Shop -> Office,3,0.13912185495806612,607,0.17352773013150372
Train Station -> Clothing Store,2,0.13892365456821026,111,0.13892365456821026
Food & Drink Shop -> Park,2,0.1386522075910147,179,0.1386522075910147
Office -> Deli / Bodega -> Office -> Coffee Shop,4,0.1386285150468673,281,0.1386285150468673
Office -> Deli / Bodega -> Office -> Coffee Shop -> Office,5,0.1386285150468673,695,0.19868496283590623
Office -> Coffee Shop -> Hotel,3,0.13829787234042554,104,0.13829787234042554
