sequence,length,participation_index,tail_event_count,last_participation_ratio
Coffee Shop -> Office,2,0.28211009174311924,246,0.28211009174311924
Office -> Coffee Shop,2,0.24,138,0.24
Office -> Clothing Store,2,0.235,47,0.235
Office -> Building,2,0.23104693140794225,64,0.23104693140794225
Office -> Hotel,2,0.21363636363636362,47,0.21363636363636362
Coffee Shop -> Clothing Store,2,0.21,42,0.21
Bar -> Hotel,2,0.2,44,0.2
Bar -> American Restaurant,2,0.1945392491467577,57,0.1945392491467577
Office -> Train Station,2,0.18181818181818182,94,0.18181818181818182
Bar -> Clothing Store,2,0.17,34,0.17
Office -> Coffee Shop -> Office,3,0.16399082568807338,143,0.16399082568807338
Gym / Fitness Center -> Office,2,0.1628440366972477,142,0.1628440366972477
Bar -> Pizza Place,2,0.16167664670658682,27,0.16167664670658682
Food & Drink Shop -> Clothing Store,2,0.16,32,0.16
Gym / Fitness Center -> Clothing Store,2,0.16,32,0.16
Office -> Deli / Bodega,2,0.15181518151815182,46,0.15181518151815182
Park -> Clothing Store,2,0.15,30,0.15
Office -> Gym / Fitness Center,2,0.1449511400651466,89,0.1449511400651466
Subway -> Office,2,0.14105504587155962,123,0.14105504587155962
Coffee Shop -> Hotel,2,0.1409090909090909,31,0.1409090909090909
Deli / Bodega -> Office,2,0.13761467889908258,120,0.13761467889908258
Coffee Shop -> Deli / Bodega,2,0.1353135313531353,41,0.1353135313531353
Building -> Clothing Store,2,0.135,27,0.135
Office -> Park,2,0.13421052631578947,51,0.13421052631578947
Coffee Shop -> Building,2,0.1299638989169675,36,0.1299638989169675
Office -> American Restaurant,2,0.12627986348122866,37,0.12627986348122866
Train Station -> Office,2,0.12385321100917432,108,0.12385321100917432
Coffee Shop -> Park,2,0.12368421052631579,47,0.12368421052631579
Gym / Fitness Center -> Park,2,0.12105263157894737,46,0.12105263157894737
Building -> Office,2,0.12041284403669725,105,0.12041284403669725
Gym / Fitness Center -> Coffee Shop,2,0.11826086956521739,68,0.11826086956521739
Gym / Fitness Center -> Hotel,2,0.11818181818181818,26,0.11818181818181818
Gym / Fitness Center -> Building,2,0.11191335740072202,31,0.11191335740072202
Office -> Food & Drink Shop,2,0.1111111111111111,62,0.1111111111111111
Gym / Fitness Center -> American Restaurant,2,0.10921501706484642,32,0.10921501706484642
Train Station -> Office -> Train Station,3,0.10831721470019343,56,0.10831721470019343
Office -> Bank,2,0.10638297872340426,15,0.10638297872340426
Building -> Coffee Shop,2,0.10608695652173913,61,0.10608695652173913
Bus Station -> Hotel,2,0.10454545454545454,23,0.10454545454545454
Coffee Shop -> Gym / Fitness Center,2,0.10423452768729642,64,0.10423452768729642
