sequence,length,participation_index,tail_event_count,last_participation_ratio
Office -> Clothing Store,2,0.2,56,0.2
Office -> Building,2,0.17962466487935658,67,0.17962466487935658
Office -> Coffee Shop,2,0.16988416988416988,132,0.16988416988416988
Coffee Shop -> Office,2,0.15245901639344261,186,0.15245901639344261
Coffee Shop -> Clothing Store,2,0.15,42,0.15
Bar -> Hotel,2,0.14982578397212543,43,0.14982578397212543
Office -> Hotel,2,0.14285714285714285,41,0.14285714285714285
Office -> Park,2,0.1213768115942029,67,0.1213768115942029
Office -> Deli / Bodega,2,0.11645569620253164,46,0.11645569620253164
Bar -> American Restaurant,2,0.11197916666666667,43,0.11197916666666667
Gym / Fitness Center -> Office,2,0.10983606557377049,134,0.10983606557377049
Bar -> Pizza Place,2,0.10619469026548672,24,0.10619469026548672
Coffee Shop -> Building,2,0.10187667560321716,38,0.10187667560321716
Gym / Fitness Center -> Clothing Store,2,0.1,28,0.1
Food & Drink Shop -> Clothing Store,2,0.09285714285714286,26,0.09285714285714286
Office -> Gym / Fitness Center,2,0.0880503144654088,70,0.0880503144654088
Office -> Food & Drink Shop,2,0.08764940239043825,66,0.08764940239043825
Office -> American Restaurant,2,0.0859375,33,0.0859375
Food & Drink Shop -> Park,2,0.08333333333333333,46,0.08333333333333333
Deli / Bodega -> Office,2,0.08032786885245902,98,0.08032786885245902
Office -> Bank,2,0.08,14,0.08
Gym / Fitness Center -> Train Station,2,0.07851851851851852,53,0.07851851851851852
Coffee Shop -> Gym / Fitness Center,2,0.07672955974842767,61,0.07672955974842767
Building -> Deli / Bodega,2,0.0759493670886076,30,0.0759493670886076
Bar -> Clothing Store,2,0.075,21,0.075
Coffee Shop -> Bank,2,0.07428571428571429,13,0.07428571428571429
Coffee Shop -> Train Station,2,0.07407407407407407,50,0.07407407407407407
Office -> Coffee Shop -> Office,3,0.07377049180327869,90,0.07377049180327869
American Restaurant -> Hotel,2,0.07317073170731707,21,0.07317073170731707
Coffee Shop -> Hotel,2,0.07317073170731707,21,0.07317073170731707
Coffee Shop -> American Restaurant,2,0.07291666666666667,28,0.07291666666666667
Coffee Shop -> Park,2,0.07246376811594203,40,0.07246376811594203
American Restaurant -> Clothing Store,2,0.07142857142857142,20,0.07142857142857142
Office -> Neighborhood,2,0.07142857142857142,33,0.07142857142857142
Coffee Shop -> College Academic Building,2,0.07109004739336493,30,0.07109004739336493
Coffee Shop -> Deli / Bodega,2,0.07088607594936709,28,0.07088607594936709
Gym / Fitness Center -> American Restaurant,2,0.0703125,27,0.0703125
Bus Station -> Hotel,2,0.06968641114982578,20,0.06968641114982578
Train Station -> Hotel,2,0.06968641114982578,20,0.06968641114982578
Office -> Train Station,2,0.06962962962962962,47,0.06962962962962962
Office -> Pizza Place,2,0.06637168141592921,15,0.06637168141592921
Gym / Fitness Center -> Bar,2,0.06582840236686391,89,0.06582840236686391
Deli / Bodega -> Building,2,0.064343163538874,24,0.064343163538874
Building -> Bank,2,0.06285714285714286,11,0.06285714285714286
Deli / Bodega -> Bank,2,0.06285714285714286,11,0.06285714285714286
Food & Drink Shop -> Bank,2,0.06285714285714286,11,0.06285714285714286
Building -> Office,2,0.06147540983606557,75,0.06147540983606557
Food & Drink Shop -> Drugstore / Pharmacy,2,0.06115107913669065,17,0.06115107913669065
Subway -> Train Station,2,0.06074074074074074,41,0.06074074074074074
Subway -> Office,2,0.060655737704918035,74,0.060655737704918035
American Restaurant -> Bar,2,0.05917159763313609,80,0.05917159763313609
Food & Drink Shop -> Office,2,0.05819672131147541,71,0.05819672131147541
Subway -> Park,2,0.057971014492753624,32,0.057971014492753624
Hotel -> Train Station,2,0.057777777777777775,39,0.057777777777777775
Park -> Clothing Store,2,0.05714285714285714,16,0.05714285714285714
Coffee Shop -> Office -> Clothing Store,3,0.05714285714285714,16,0.05714285714285714
Park -> Food & Drink Shop,2,0.057104913678618856,43,0.057104913678618856
Gym / Fitness Center -> Coffee Shop,2,0.05662805662805663,44,0.05662805662805663
Gym / Fitness Center -> Building,2,0.05630026809651475,21,0.05630026809651475
Office -> Subway,2,0.05499438832772166,49,0.05499438832772166
American Restaurant -> Train Station,2,0.054814814814814816,37,0.054814814814814816
Neighborhood -> Clothing Store,2,0.05357142857142857,15,0.05357142857142857
Gym / Fitness Center -> Food & Drink Shop,2,0.05312084993359894,40,0.05312084993359894
